reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_3024,Article_179,AntiDefamation League,ngo_or_advocacy_groups,Not applicable,Government takes actions to stop AAPI hate,The ADL and PCHR have distributed materials with instructions on reporting hate crimes and bias incidents.,2020-04-23
reaction_3025,Article_179,Asian American Chamber of Congress,community_groups,Not applicable,Support Asian Americans,"The ADL has co-authored op-eds with leaders in the Asian American community, including the Asian American Chamber of Congress in Philadelphia, to advocate for unity.",2020-04-23
reaction_3026,Article_180,Mayor of Bhimeshwor Municipality,politicians,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3027,Article_180,Dr Gupta,professionals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3028,Article_180,an adult male,victims,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3029,Article_180,a young female,victims,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3030,Article_180,A final year BDS student,victims,Cannot be inferred,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-09
reaction_3031,Article_180,neighbours,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3032,Article_180,his family members,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3033,Article_180,the community,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3034,Article_180,health care workers,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3035,Article_180,patients,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3036,Article_180,migrant workers from India,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3037,Article_180,their landlords,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3038,Article_180,ward chairperson,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3039,Article_180,Researchers and programme evaluators,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-09
reaction_3040,Article_180,the police,law_enforcement_agencies,Not applicable,Cannot be inferred,Neighbours went as far as to complain to the police.,2020-04-09
reaction_3041,Article_180,CDC (Centres for Disease Control and Prevention),government_bodies,Not applicable,Cannot be inferred,,2020-04-09
reaction_3042,Article_180,Nyaya Health Nepal,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-09
reaction_3043,Article_181,Kurt Miller,politicians,Non-Asian,Cannot be inferred,,2020-04-10
reaction_3044,Article_181,Meng Zheng,victims,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-10
reaction_3045,Article_181,Alison Vance,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-10
reaction_3046,Article_181,Julie Mary,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-10
reaction_3047,Article_181,Jacklyn Meeker,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-10
reaction_3048,Article_181,Zheng Family,victims,Asian,Cannot be inferred,,2020-04-10
reaction_3049,Article_181,Unknown Caller,perpetrators,Non-Asian,Cannot be inferred,,2020-04-10
reaction_3050,Article_181,Seymour Police Department,law_enforcement_agencies,Not applicable,Useless law enforcement,Seymour police confirmed a report had been filed but did not respond to a request for further details.,2020-04-10
reaction_3051,Article_181,Board of Selectman,government_bodies,Not applicable,Support Asian Americans,"A few days later, the town’s Board of Selectman took time in their April 7 meeting to voice their support for her parents’ restaurant.",2020-04-10
reaction_3052,Article_181,Sushi & Wok,business_entities,Not applicable,Cannot be inferred,,2020-04-10
reaction_3053,Article_181,Tom Haynes,other_individuals,Non-Asian,Cannot be inferred,,2020-04-10
reaction_3054,Article_182,Letitia James,politicians,Non-Asian,Government takes actions to stop AAPI hate,"In New York, state attorney general Letitia James created a helpline to report harassment and other types of hatred aimed at specific groups.",2020-04-28
reaction_3055,Article_182,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-28
reaction_3056,Article_182,Olivia Cheng,victims,Asian,Support Asian Americans,Cheng said it is so important that Asian celebrities use their voices and speak out against attacks on the Asian community.,2020-04-28
reaction_3057,Article_182,Tzi Ma,victims,Asian,Cannot be inferred,,2020-04-28
reaction_3058,Article_182,Jon M. Chu,professionals,Asian,Cannot be inferred,,2020-04-28
reaction_3059,Article_182,Will Yun Lee,professionals,Asian,Cannot be inferred,,2020-04-28
reaction_3060,Article_182,Jeannie Mai,professionals,Asian,Fostering conversations about anti-Asian hate,"""These are conversations we should have with our children in the house. You have to, even if you're not Chinese. You should explain to them that this is terrible, that racism is sprouting in this pandemic.""",2020-04-28
reaction_3061,Article_182,Celia Au,professionals,Asian,Support Asian Americans,Ma and other celebrities have decided to speak up and work to combat ignorance and harassment.,2020-04-28
reaction_3062,Article_182,Lulu Wang,professionals,Asian,Cannot be inferred,,2020-04-28
reaction_3063,Article_182,Alain Uy,celebrities,Asian,Cannot be inferred,,2020-04-28
reaction_3064,Article_182,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-04-28
reaction_3065,Article_182,Chinese Elderly Woman,victims,Asian,Cannot be inferred,,2020-04-28
reaction_3066,Article_182,my son,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-28
reaction_3067,Article_182,my wife,other_individuals,Non-Asian,Cannot be inferred,,2020-04-28
reaction_3068,Article_182,FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-28
reaction_3069,Article_182,Wash the Hate,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"Ma joined actress Celia Au and other celebrities and influencers in the recent 'Wash the Hate' campaign created by IW Group, a marketing agency focused on Asian Americans.",2020-04-28
reaction_3070,Article_183,Joe Biden,politicians,Non-Asian,Support Asian Americans,"Joe Biden, the apparent Democratic presidential nominee, has publicly condemned the rising violence and number of attacks directed at the Asian American community related to the COVID-19 pandemic.",2020-04-15
reaction_3071,Article_183,Donald Trump,politicians,Non-Asian,Support Asian Americans,Trump tweeted that 'it was very important we protect our Asian American community',2020-04-15
reaction_3072,Article_183,Julie Kang,victims,Asian,Cannot be inferred,,2020-04-15
reaction_3073,Article_183,Unknown Attacker,perpetrators,Non-Asian,Cannot be inferred,,2020-04-15
reaction_3074,Article_183,Asian American Family,victims,Asian,Cannot be inferred,,2020-04-15
reaction_3075,Article_183,Yuanyuan Zhu,victims,Asian,Cannot be inferred,,2020-04-15
reaction_3076,Article_183,Asian Woman,victims,Asian,Cannot be inferred,,2020-04-15
reaction_3077,Article_183,FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-15
reaction_3078,Article_183,Sam's Club,business_entities,Not applicable,Cannot be inferred,,2020-04-15
reaction_3079,Article_184,Linda Lin Cheng,victims,Asian,Cannot be inferred,,2020-04-28
reaction_3080,Article_184,Barbara Sgueglia,other_individuals,Non-Asian,Support Asian Americans,Sgueglia posted about the conversation on Facebook and floated the idea of helping the business out to show the community's support.,2020-04-28
reaction_3081,Article_184,Leo Kosinski,other_individuals,Non-Asian,Cannot be inferred,,2020-04-28
reaction_3082,Article_184,Elizabeth Higgins,other_individuals,Non-Asian,Support Asian Americans,"'Right now, it's best to support the local businesses,' she said.",2020-04-28
reaction_3083,Article_184,Chesapeake Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-28
reaction_3084,Article_184,Stop AAPI Hate,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-28
reaction_3085,Article_184,Taste of China,business_entities,Not applicable,Cannot be inferred,,2020-04-28
reaction_3086,Article_185,Asian Americans,victims,Asian,Cannot be inferred,,2020-04-26
reaction_3087,Article_185,older people,victims,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_3088,Article_185,Krystile McNeil Rodriguez,other_individuals,Cannot be inferred,Support Asian Americans,'there's enough xenophobia and ignorance being spouted from this administration we certainly don't need street art reinforcing this sh*t.',2020-04-26
reaction_3089,Article_185,Rod Ben,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_3090,Article_185,my parents,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_3091,Article_185,Advancing Justice-Atlanta,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"""These plaques are the latest incident to harass the Asian American community and it is important we all condemn it. Hate has no place here.""",2020-04-26
reaction_3092,Article_186,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-03-25
reaction_3093,Article_186,Jeff Yang,professionals,Asian,Cannot be inferred,,2020-03-25
reaction_3094,Article_186,Russell Yuen,celebrities,Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-03-25
reaction_3095,Article_186,Meiyang Chang,celebrities,Asian,Cannot be inferred,,2020-03-25
reaction_3096,Article_186,Unknown Man,perpetrators,Non-Asian,Cannot be inferred,,2020-03-25
reaction_3097,Article_186,Unknown Woman,perpetrators,Non-Asian,Cannot be inferred,,2020-03-25
reaction_3098,Article_186,Unknown Staffer,perpetrators,Non-Asian,Cannot be inferred,,2020-03-25
reaction_3099,Article_186,Asian Americans,victims,Asian,Government takes actions to stop AAPI hate,New York recently established a new hotline to report hate crimes against Asian Americans.,2020-03-25
reaction_3100,Article_186,Meaghan Gray,other_individuals,Cannot be inferred,Government takes actions to stop AAPI hate,"said police spokesperson Meaghan Gray, who encouraged people to report it by calling 416-808-2222.",2020-03-25
reaction_3101,Article_186,Toronto Police's Hate Crimes Unit,law_enforcement_agencies,Not applicable,Cannot be inferred,"Toronto police's Hate Crimes Unit had not seen an increase in reports, but 'hate-related crime often goes unreported to police,' said police spokesperson Meaghan Gray, who encouraged people to report it by calling 416-808-2222.",2020-03-25
reaction_3102,Article_186,New York City,government_bodies,Not applicable,Cannot be inferred,,2020-03-25
reaction_3103,Article_187,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-03-24
reaction_3104,Article_187,Professor Barry Sautman,professionals,Cannot be inferred,Cannot be inferred,,2020-03-24
reaction_3105,Article_188,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-03-20
reaction_3106,Article_188,Judy Chu,politicians,Asian,Support Asian Americans,"Congresswoman Judy Chu, a Democrat from California, secured a commitment last month from Trump's secretary of health and human services, Alex Azar, to refrain from calling it 'China coronavirus'. 'We must ensure that nobody is discriminated against based on ethnicity,' Azar said during a US House hearing.",2020-03-20
reaction_3107,Article_188,Joe Biden,politicians,Non-Asian,Support Asian Americans,"'Stop the xenophobic fearmongering. Be honest. Take responsibility. Do your job,' Biden tweeted on Wednesday.",2020-03-20
reaction_3108,Article_188,Alex Azar,politicians,Non-Asian,Support Asian Americans,"'We must ensure that nobody is discriminated against based on ethnicity,' Azar said during a US House hearing.",2020-03-20
reaction_3109,Article_188,Mike Ryan,professionals,Non-Asian,Cannot be inferred,,2020-03-20
reaction_3110,Article_188,Weijia Jiang,victims,Asian,Cannot be inferred,,2020-03-20
reaction_3111,Article_188,Kellyanne Conway,other_individuals,Non-Asian,Cannot be inferred,,2020-03-20
reaction_3112,Article_188,George Conway,other_individuals,Non-Asian,Cannot be inferred,,2020-03-20
reaction_3113,Article_189,Mike Pompeo,politicians,Non-Asian,Cannot be inferred,,2020-03-13
reaction_3114,Article_189,Robert Redfield,professionals,Non-Asian,Cannot be inferred,,2020-03-13
