reaction_id,article_id,entity,entity_type,asian_status,reaction,reaction_reason,date
reaction_3019,Article_161,Wayne Ho,professionals,Asian,Cannot be inferred,,2020-04-19
reaction_3020,Article_161,middle-school child,victims,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_3021,Article_161,New York Police Department,law_enforcement_agencies,Not applicable,Takes actions to stop AAPI hate,the New York Police Department has received reports of 11 hate crimes related to the disease and made seven arrests.,2020-04-19
reaction_3022,Article_161,Commission on Human Rights,government_bodies,Not applicable,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-19
reaction_3023,Article_161,Asian Pacific Policy and Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3024,Article_161,Chinese-American Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3025,Article_162,President Donald Trump,politicians,Non-Asian,Support Asian Americans,"It is very important that we totally protect our Asian American community in the United States, and all around the world.",2020-04-09
reaction_3026,Article_162,New York Attorney General Letitia James,politicians,Non-Asian,Installing hotlines,"New York Attorney General Letitia James also launched a hotline to cope with an increase in reports of harassment and assaults, as well as the use of slurs against all Asian Americans during the coronavirus outbreak.",2020-04-09
reaction_3027,Article_162,Mai Ngai,professionals,Asian,Calling for being united,"""There's a history of networks, and a history of coming together when there's an issue.""",2020-04-09
reaction_3028,Article_162,Yaya Zhang,professionals,Asian,Cannot be inferred,Cannot be inferred,2020-04-09
reaction_3029,Article_162,Lin's younger sister,victims,Asian,Cannot be inferred,,2020-04-09
reaction_3030,Article_162,Lu Ping,other_individuals,Asian,Support Asian Americans,"Every day from 6 a.m. to midnight, Lu coordinates donations of masks, medical supplies and money to Chinese Americans Support Hospitals (CASH), a GoFundMe group she started with friends in response to the COVID-19 outbreak in the United States.",2020-04-09
reaction_3031,Article_162,Wei Wu,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_3032,Article_162,Ryan Lin,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_3033,Article_162,Liang Zhao,other_individuals,Asian,Cannot be inferred,,2020-04-09
reaction_3034,Article_162,the FBI,law_enforcement_agencies,Not applicable,Cannot be inferred,"Her group is not alone. Chinese Americans throughout the United States are mobilizing to provide supplies and equipment to front-line medical professionals, even as the FBI warns of the likelihood of an increase in hate crimes targeting Asian Americans as the pandemic continues.",2020-04-09
reaction_3035,Article_162,Chinese Americans Support Hospitals (CASH),ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"Lu coordinates donations of masks, medical supplies and money to Chinese Americans Support Hospitals (CASH), a GoFundMe group she started with friends in response to the COVID-19 outbreak in the United States.",2020-04-09
reaction_3036,Article_162,Chinese for Affirmative Action,ngo_or_advocacy_groups,Not applicable,Installing hotlines,"Two California-based groups, Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council, set up a hate crime reporting center in March and have recorded hundreds of incidents.",2020-04-09
reaction_3037,Article_162,Asian Pacific Planning and Policy Council,ngo_or_advocacy_groups,Not applicable,Installing hotlines,"Two California-based groups, Chinese for Affirmative Action and the Asian Pacific Planning and Policy Council, set up a hate crime reporting center in March and have recorded hundreds of incidents.",2020-04-09
reaction_3038,Article_162,The Committee of 100 (C100),ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"The Committee of 100 (C100), a nonpartisan organization of prominent Chinese Americans, issued a statement March 25 condemning 'racially charged slurs, actions, and violence against the Chinese American and Asian American community.'",2020-04-09
reaction_3039,Article_162,Chinese Alumni Associations of Greater Washington,community_groups,Not applicable,Support Asian Americans,express alarm about the rising xenophobia,2020-04-09
reaction_3040,Article_163,Letitia James,politicians,Cannot be inferred,Installing hotlines,"In New York, state Attorney General Letitia James has set up a hotline to report harassment or other targeted crime.",2020-04-27
reaction_3041,Article_163,Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-27
reaction_3042,Article_163,Jon M. Chu,professionals,Asian,Cannot be inferred,,2020-04-27
reaction_3043,Article_163,Will Yun Lee,professionals,Asian,Cannot be inferred,,2020-04-27
reaction_3044,Article_163,Olivia Cheng,celebrities,Asian,Speaking up on social media,Cheng says it's so important for celebrities of Asian descent to use their voices and speak up against anti-Asian attacks.,2020-04-27
reaction_3045,Article_163,Tzi Ma,celebrities,Asian,Cannot be inferred,,2020-04-27
reaction_3046,Article_163,Alain Uy,celebrities,Asian,Cannot be inferred,,2020-04-27
reaction_3047,Article_163,Jeannie Mai,celebrities,Asian,Fostering conversations about anti-Asian hate,"""These are the conversations you need to be having with your kids in your house. You need to, even if you're not Chinese. You should be explaining that this is terrible, that racism is coming out of this pandemic.""",2020-04-27
reaction_3048,Article_163,Celia Au,celebrities,Asian,Speaking up on social media,But Ma and other stars are speaking up and working to combat the ignorance and harassment.,2020-04-27
reaction_3049,Article_163,Unknown Attacker,perpetrators,Cannot be inferred,Cannot be inferred,,2020-04-27
reaction_3050,Article_163,Elderly Chinese Woman,victims,Asian,Cannot be inferred,,2020-04-27
reaction_3051,Article_164,Asian American friends,victims,Asian,Cannot be inferred,,2020-04-23
reaction_3052,Article_164,older people,victims,Asian,Cannot be inferred,,2020-04-23
reaction_3053,Article_164,Hodgepodge Coffeehouse owner Kristle Rodriguez,business_entities,Cannot be inferred,Speaking up on social media,"""Rodriguez, who posted a photo of the sign on her social media page to mixed reactions.""",2020-04-23
reaction_3054,Article_164,Atlanta Police Department,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-23
reaction_3055,Article_164,Carlos Campos,professionals,Cannot be inferred,Cannot be inferred,,2020-04-23
reaction_3056,Article_164,Rod Ben,professionals,Asian,Cannot be inferred,,2020-04-23
reaction_3057,Article_164,Hodgepodge Coffeehouse,business_entities,Not applicable,Cannot be inferred,,2020-04-23
reaction_3058,Article_165,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-19
reaction_3059,Article_165,U-46 Superintendent Tony Sanders,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_3060,Article_165,Dr. Courtney Coke,professionals,Non-Asian,Cannot be inferred,,2020-04-19
reaction_3061,Article_165,two unidentified women,perpetrators,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_3062,Article_165,a Chinese American man,victims,Asian,Cannot be inferred,,2020-04-19
reaction_3063,Article_165,resident Nancy Chen,other_individuals,Asian,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_3064,Article_165,foundation Chairman Aftab Khan,professionals,Cannot be inferred,Cannot be inferred,,2020-04-19
reaction_3065,Article_165,Naperville police,law_enforcement_agencies,Not applicable,Cannot be inferred,,2020-04-19
reaction_3066,Article_165,Naperville City Council,government_bodies,Not applicable,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_3067,Article_165,United Chinese Americans Illinois Chapter,ngo_or_advocacy_groups,Not applicable,Support Asian Americans,"Chen, an advisory board member of United Chinese Americans Illinois Chapter, is urging the Naperville City Council to adopt a resolution condemning racism and supporting Asian Americans.",2020-04-19
reaction_3068,Article_165,Asian Pacific Policy and Planning Council,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3069,Article_165,STOP AAPI HATE,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3070,Article_165,Islamic Foundation,community_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3071,Article_165,Council of Islamic Organizations of Greater Chicago,community_groups,Not applicable,Cannot be inferred,,2020-04-19
reaction_3072,Article_166,Nancy Chen,politicians,Asian,Cannot be inferred,Resident Nancy Chen introduced a resolution before the council Wednesday urging leaders to establish such a commission.,2020-04-26
reaction_3073,Article_166,Doug Krieger,professionals,Non-Asian,Cannot be inferred,City Manager Doug Krieger said officials plan to roll out a broader diversity and inclusion plan in the works since two high-profile incidents last fall.,2020-04-26
reaction_3074,Article_166,Jacqueline Camacho-Ruiz,professionals,Cannot be inferred,Support Asian Americans,"We are also getting some grants so we can provide them financial support during this difficult time, Camacho-Ruiz said.",2020-04-26
reaction_3075,Article_166,Imam Hassan Aly,professionals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_3076,Article_166,60-year-old Chinese American man,victims,Asian,Cannot be inferred,,2020-04-26
reaction_3077,Article_166,Asian American students,victims,Asian,Fostering conversations about anti-Asian hate,"Addressing bullying Naperville Unit District 203 is working on addressing cyberbullying after anecdotal reports of incidents targeting Asian American students, school board member Janet Yang said.",2020-04-26
reaction_3078,Article_166,Janet Yang,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_3079,Article_166,Chinese American community members,other_individuals,Asian,Cannot be inferred,,2020-04-26
reaction_3080,Article_166,students,other_individuals,Cannot be inferred,Cannot be inferred,,2020-04-26
reaction_3081,Article_166,two white customers,other_individuals,Non-Asian,Cannot be inferred,Exact sentence(s) from relevant_sentences,2020-04-26
reaction_3082,Article_166,14-year-old white student,other_individuals,Non-Asian,Cannot be inferred,,2020-04-26
reaction_3083,Article_166,Fig Factor Foundation,ngo_or_advocacy_groups,Not applicable,Cannot be inferred,,2020-04-26
reaction_3084,Article_166,Buffalo Wild Wings,business_entities,Not applicable,Cannot be inferred,City Manager Doug Krieger said officials plan to roll out a broader diversity and inclusion plan in the works since two high-profile incidents last fall — a multiracial group of 18 was asked to move at Buffalo Wild Wings because two white customers did not want to sit nearby.,2020-04-26
reaction_3085,Article_166,Mecca Center,community_groups,Not applicable,Cannot be inferred,,2020-04-26
reaction_3086,Article_167,President Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-24
reaction_3087,Article_167,Chinese President Xi Jinping,politicians,Asian,Cannot be inferred,,2020-04-24
reaction_3088,Article_167,Nicky Phear,professionals,Cannot be inferred,Cannot be inferred,,2020-04-24
reaction_3089,Article_167,Tobin Miller Shearer,professionals,Cannot be inferred,Fostering conversations about anti-Asian hate,"Miller Shearer encouraged participants to educate themselves on how to respond to racism they encounter, and to ask Montana’s congressional delegation to support federal efforts to counter anti-Asian racism.",2020-04-24
reaction_3090,Article_167,Terry Weidner,professionals,Non-Asian,Cannot be inferred,,2020-04-24
reaction_3091,Article_167,Helen Zia,celebrities,Asian,Cannot be inferred,,2020-04-24
reaction_3092,Article_167,Asian-American faculty member,victims,Asian,Cannot be inferred,,2020-04-24
reaction_3093,Article_167,Missoulians of Asian descent,other_individuals,Asian,Cannot be inferred,,2020-04-24
reaction_3094,Article_167,white residents,other_individuals,Non-Asian,Calling for being united,Miller Shearer called on white residents to get involved.,2020-04-24
reaction_3095,Article_167,Chinese friends,other_individuals,Asian,Cannot be inferred,,2020-04-24
reaction_3096,Article_167,University of Montana,community_groups,Not applicable,Cannot be inferred,,2020-04-24
reaction_3097,Article_167,Maureen and Mike Mansfield Center,community_groups,Not applicable,Fostering conversations about anti-Asian hate,The University of Montana's Maureen and Mike Mansfield Center brought Missoulians together via the Zoom videoconferencing app to discuss the topic.,2020-04-24
reaction_3098,Article_168,Chancellor Rebecca Blank,politicians,Cannot be inferred,Cannot be inferred,,2020-04-01
reaction_3099,Article_168,President Donald Trump,politicians,Non-Asian,Cannot be inferred,,2020-04-01
